	ENEMY_LEVEL	ENEMY_STARS	ENEMY_RARITY	EXP_REWARD	ENVIRONMENT	STAGE_ONE	STAGE_TWO	STAGE_THREE
77	430	6	EMERALD_6	1400	ESPORTS_ARENA_1	SALLY:POISON,MUSHU:BLIND,HECTOR_BARBOSSA:STUDY,WINIFRED_SANDERSON:BD	PACHA:SUPPORT,GOOFY:SHIELD,SHEGO:ENERGIZED,ROBIN_HOOD:STEAL,MARY_SANDERSON:HEX	[boss]CARL:HEAL,MEILIN_LEE:TANKY,MIKE:FANTASTIC_DAMAGE,NEGADUCK:TANKY,KUZCO:DAMAGE,HOPPER:STUN
78	435	6	EMERALD_7	1415	ESPORTS_ARENA_1	CLAWHAUSER:REALITY,ELASTIGIRL:DEBUFF,RANDALL_BOGGS:DODGE,LI_SHANG:BLIND	BARLEY_LIGHTFOOT:QUEST,RON_STOPPABLE:HEAL,QUORRA:CRIT,FLIK:SHIELD,WALL_E:MAX_ENERGY	[boss]LITTLE_JOHN:DODGE,RANDALL_BOGGS:DODGE,STITCH:SLOW,QUORRA:CRIT,KERMIT:TANK,LILO:SKILL3
79	440	6	EMERALD_8	1430	ESPORTS_ARENA_1	JAKE_LONG:HEAL,SWEDISH_CHEF:LOBSTER,PEGASUS:DETERMINATION,FLYNN_RIDER:CHARM	SULLEY:STUN_COUNTER,GONZO:SHIELD_BUFF,RANDALL_BOGGS:DODGE,MIKE:STUNS,MEGARA:DISABLE	[boss]HADES:DOT,CLAWHAUSER:DPS,EEYORE:DISABLE_STUN,ELASTIGIRL:BACKLINE,KAA:CHARM,JACK_SPARROW:NORMAL_DAMAGE
80	445	6	EMERALD_9	1445	ESPORTS_ARENA_1	HADES:TANK,BUNSEN_AND_BEAKER:SPEED,RON_STOPPABLE:STUN,KUZCO:DAMAGE	CARL:SILENCE,SWEDISH_CHEF:FATIGUE,GONZO:SHIELD_BUFF,VANELLOPE:SLOW,KERMIT:SAP	[boss]JAKE_LONG:TANK,MISS_PIGGY:KNOCK_BACK,QUORRA:SHIELD,JACK_SKELLINGTON:DOT,URSULA:ENERGY,GO_GO:SLOW
81	450	6	EMERALD_10	1460	ESPORTS_ARENA_1	HERCULES:TANK,HECTOR_BARBOSSA:SLOW,MONKEY_FIST:DAMAGE,WALL_E:DISABLES	FELIX:ANGER,SWEDISH_CHEF:FATIGUE,KIDA:SKILL1_BUFF,ZEUS:TENACITY_REDUC,URSULA:ENERGY	[boss]SALLY:REALITY,SLINKY_DOG:SHIELD,KIM_POSSIBLE:SCARE,STITCH:SLOW,THE_MAYOR:SAP,KRONK:FROZEN
82	455	6	EMERALD_11	1475	ESPORTS_ARENA_1	CLAWHAUSER:REALITY,LITTLE_JOHN:EXTRA_SHIELD,KING_LOUIE:SLOW,KERMIT:TANK	OOGIE_BOOGIE:SCARE,RALPH:LONGER_STUNS,BUZZ:ATTACK_SPEED,MEGAVOLT:CONTROL_COUNTER,WINIFRED_SANDERSON:SP	[boss]CLAWHAUSER:DPS,NEGADUCK:WEAKNESS,SHEGO:FANTASTIC,ROBIN_HOOD:CONTROL,THE_MAYOR:SCARE,BUNSEN_AND_BEAKER:DIVERT
83	460	6	EMERALD_12	1490	ESPORTS_ARENA_1	JAKE_LONG:HEAL,HECTOR_BARBOSSA:SLOW,ESMERALDA:DJALI,MARY_SANDERSON:HEX	SLINKY_DOG:SHIELD,SALLY:POISON,KIM_POSSIBLE:SCARE,SNOW_WHITE:CHARM_DAMAGE,YZMA:CURSE	[boss]SULLEY:STUN_COUNTER,JAKE_LONG:TANK,DUKE_CABOOM:HEAL,RANDALL_BOGGS:TRUE_DMG,RAFIKI:DISABLE,ELASTIGIRL:DEBUFF
84	465	6	EMERALD_13	1505	ESPORTS_ARENA_1	OOGIE_BOOGIE:POWER,KIM_POSSIBLE:SCARE,ALICE:SHIELD,MEGARA:DISABLE	HADES:DOT,GONZO:SPEED_COUNTER,JAKE_LONG:HEAL,JACK_SPARROW:NORMAL_DAMAGE,DAVY_JONES:CURSE	[boss]CLAWHAUSER:DPS,BUNSEN_AND_BEAKER:DIVERT,QUORRA:CRIT,NEGADUCK:TANKY,JUMBA:PRECISE,PETE:ANTI_REFLECT
85	470	6	EMERALD_14	1520	ESPORTS_ARENA_1	EDA_CLAWTHORNE:RESILIENCE,DUCKY_AND_BUNNY:CONTROL,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE,VIOLET:SHIELDS	SADNESS:CRIT,SHERE_KHAN:SKILL3,QUORRA:SHIELD,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE,JACK_JACK:HEALING_COUNTER	[boss]HEIMLICH:WELL_FED_BUFF,ROSE:COMBO,ROCKETEER:TRUE_DAMAGE,PEGASUS:DETERMINATION,RAPUNZEL:SHIELD_COUNTER,BELLE:SAP
86	475	6	EMERALD_15	1535	ESPORTS_ARENA_1	SALLY:POISON,NICK_WILDE:SHIELD,DONALD_DUCK:TRUE,HUEY_DEWEY_LOUIE:BEAR_TRAP	JAKE_LONG:TANK,BELLE:SAP,MOTHER_GOTHEL:ENDURE,ALADDIN:SPEED,KING_LOUIE:SLOW	[boss]CHIEF_BOGO:HEALS,MR_INCREDIBLE:ARMOR_SHREAD,JACK_SKELLINGTON:DUCK,AGENT_P:STUN,MEGARA:DISABLE,VIOLET:STUN
87	480	6	EMERALD_16	1550	ESPORTS_ARENA_1	JAKE_LONG:HEAL,ROSE:COMBO,EVE:TWO,VINNY_SANTORINI:SPEED	SULLEY:STUN_COUNTER,ALADDIN:SPEED,MAX_GOOF:DODGE,DARKWING_DUCK:SHIELD,DONALD_DUCK:TRUE	[boss]SULLEY:STUN_COUNTER,PETER_PAN:SKILL1,DUKE_CABOOM:HEAL,NICK_WILDE:CHARM,BAGHEERA:ENERGY,ELSA:FREEZE
88	485	6	EMERALD_17	1565	ESPORTS_ARENA_1	SHERIFF_OF_NOTTINGHAM:SAP,MAX_GOOF:DODGE,PETER_PAN:SKILL3,THE_MAYOR:SAP	GONZO:SHIELD_BUFF,QUEEN_OF_HEARTS:SPEED,ZEUS:BETTER_SAP,ROSE:SKILL1_BUFF,GASTON:DAMAGE	[boss]GONZO:SPEED_COUNTER,SLINKY_DOG:SHIELD,MONKEY_FIST:DAMAGE,SCAR:INVIS,BRUNO_MADRIGAL:CLEANSES,HONEY_LEMON:BD_BUFF
89	490	6	EMERALD_18	1580	ESPORTS_ARENA_1	OOGIE_BOOGIE:POWER,BALOO:CHARM,DUKE_CABOOM:HEAL,BRUNO_MADRIGAL:SAP	SALLY:REALITY,AUDREY_RAMIREZ:STUN,BOLT:SKILL3,HAMM:SAP,PRINCESS_AURORA:REALITY_DECREASE	[boss]JOHN_SILVER:TANK,SHERIFF_OF_NOTTINGHAM:SAP,SADNESS:CRIT,PETE:TANKY,TRON:ENERGY,JACK_JACK:AOE_STUN
90	495	6	EMERALD_19	1595	ESPORTS_ARENA_1	EDA_CLAWTHORNE:RESILIENCE,RAYA:ENDURE,THE_UNDERMINER:BD,TIA_DALMA:CHARM	RATIGAN:CHARMED_ENEMIES_WEAK,SADNESS:CRIT,JOHN_SILVER:TANK,EMBER_LUMEN:HEAL,ANIMAL:SHIELD	[boss]SHERIFF_OF_NOTTINGHAM:CHARM,CHICKEN_LITTLE:BASIC_MODIFIER,ELIZABETH_SWANN:INVISIBLE,SIMBA_AND_NALA:SILENCE,DAVY_JONES:STUDY,JACK_SKELLINGTON:DUCK
91	500	6	EMERALD_20	1610	ESPORTS_ARENA_1	MAXIMUS:BUFF_REMOVAL,KIM_POSSIBLE:STUDY,ISABELA_MADRIGAL:DOT_WEAKEN,FRANNY_ROBINSON:RETAIN_DEBUFF	HEIMLICH:CLEANSE,SWEDISH_CHEF:FATIGUE,MADAM_MIM:DAMAGE,DARKWING_DUCK:CRIT,HUEY_DEWEY_LOUIE:BEAR_TRAP	[boss]MAXIMUS:STUDY,SCROOGE_MCDUCK:PULL_STUN,PEGASUS:SPEED,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,BRUNO_MADRIGAL:CLEANSES,JESSIE:DODGE
92	505	6	EMERALD_21	1625	ESPORTS_ARENA_1	SWEETUMS:HP,BARLEY_LIGHTFOOT:QUEST,BUNSEN_AND_BEAKER:DIVERT,MAD_HATTER:CHARMED	HADES:TANK,SCAR:INVIS,MANTICORE:CURSE,ISABELA_MADRIGAL:DOT_WEAKEN,PENNY_PROUD:BLOWBACK_FANTASTIC	[boss]SADNESS:CRIT,REX:SHIELD_COUNTER,BELLE:SAP,RAYA:BD_GAIN,CINDERELLA:BLIND,HECTOR_BARBOSSA:SLOW
93	510	6	EMERALD_22	1640	ESPORTS_ARENA_1	MAXIMUS:STUDY,MAX_GOOF:DAMAGE,DUCKY_AND_BUNNY:CONTROL,COGSWORTH_AND_LUMIERE:DOT	JAKE_LONG:HEAL,EDA_CLAWTHORNE:RESILIENCE,WINNIE_THE_POOH:HEALING,PEGASUS:SPEED,DAVY_JONES:STUDY	[boss]SLINKY_DOG:SHIELD,VINNY_SANTORINI:SPEED,MONKEY_FIST:DAMAGE,THE_UNDERMINER:BD,BASIL:DOT,DUKE_CABOOM:HEAL
94	515	6	EMERALD_23	1655	ESPORTS_ARENA_1	PRINCE_PHILLIP:TANK,FELIX:ANGER,KING_LOUIE:SLOW,MADAM_MIM:ENERGY	CLAWHAUSER:DPS,SHEGO:FANTASTIC,EMBER_LUMEN:REALITY,CALHOUN:SHIELDS,HUNTSMAN:BOX_BUFFER	[boss]LITTLE_JOHN:DODGE,EEYORE:DISABLE_STUN,HOPPER:KNOCKBACK,NEGADUCK:WEAKNESS,HUEY_DEWEY_LOUIE:BEAR_TRAP,RAYA:BD_GAIN
95	520	6	EMERALD_24	1670	ESPORTS_ARENA_1	HEIMLICH:CLEANSE,PRINCE_PHILLIP:TANK,MIKE:FANTASTIC_DAMAGE,VIOLET:STUN	BALOO:HOT,OLAF:ENERGY,SHEGO:ENERGIZED,EMBER_LUMEN:REALITY,BUNSEN_AND_BEAKER:SPEED	[boss]BAYMAX:SHIELD,DUKE_CABOOM:CONTROL,MUSHU:BLIND,MOTHER_GOTHEL:SCARE,ANNA:SUPPORT,STITCH:BITE
96	525	6	EMERALD_25	1685	ESPORTS_ARENA_1	DANTE:TANK,HOPPER:STUN,MOTHER_GOTHEL:SCARE,ANNE_BOONCHUY:NO_WHITE_SKILL	GONZO:SHIELD_BUFF,QUEEN_OF_HEARTS:SPEED,DUCKY_AND_BUNNY:CONTROL,COGSWORTH_AND_LUMIERE:DOT,THE_UNDERMINER:BD	[boss]GERALD_MARLIN_NEMO:INVINCIBLE,DAISY_DUCK:SCARE,ISABELA_MADRIGAL:DOT_WEAKEN,PEGASUS:SPEED,SYNDROME:STUDY,ISABELA_MADRIGAL:DOT_WEAKEN
97	530	6	EMERALD_26	1700	ESPORTS_ARENA_1	GOOFY:SHIELD,RAYA:BD_GAIN,MANTICORE:CURSE,TWENTY_TWO:FATIGUE	CHIEF_BOGO:CHARGE,AUDREY_RAMIREZ:STUN,EMBER_LUMEN:HEAL,MIRABEL_MADRIGAL:WEAKNESS,ARIEL:TRUE_DAMAGE_REDUCE	[boss]CLAWHAUSER:REALITY,SCROOGE_MCDUCK:PULL_STUN,AGENT_P:SKILL4_BUFF,PEGASUS:SPEED,PRINCESS_AURORA:REALITY_DECREASE,WALL_E:MAX_ENERGY
98	535	6	EMERALD_27	1715	ESPORTS_ARENA_1	MUFASA:AURA_ENHANCE_BEFORE_KO,AGENT_P:STUN,JESSIE:DODGE,BRUNO_MADRIGAL:SAP	BO_PEEP:HEAL,DASH:SHIELD_COUNTER,GO_GO:ENERGY,MONKEY_FIST:DAMAGE,IAN_LIGHTFOOT:REFLECT	[boss]BARLEY_LIGHTFOOT:SKILL1,ROSE:SKILL1_BUFF,MIKE:FANTASTIC_DAMAGE,DARKWING_DUCK:SHIELD,DUCHESS:MOMENTUM_OVER_TIME,ISABELA_MADRIGAL:DOT_WEAKEN
99	540	6	EMERALD_28	1730	ESPORTS_ARENA_1	QUEEN_OF_HEARTS:STUN,VANELLOPE:BACKLINE,COGSWORTH_AND_LUMIERE:DOT,LAUNCHPAD_MCQUACK:CONTROL	SWEDISH_CHEF:LOBSTER,VANELLOPE:BACKLINE,NICK_WILDE:SHIELD,THE_HORNED_KING:SCARE,ANIMAL:SHIELD	[boss]JOHN_SILVER:STUDY,ALADDIN:SPEED,RAYA:BD_GAIN,LILITH_CLAWTHORNE:DAMAGE_AND_SUPPORT,KRISTOFF_AND_SVEN:HEAL,LUCA_AND_ALBERTO:SPEED
100	545	6	EMERALD_29	1745	ESPORTS_ARENA_1	SWEDISH_CHEF:FATIGUE,SULLEY:TEAM_HEAL,PEGASUS:DETERMINATION,WALL_E:DISABLES	EDNA_MODE:FATIGUE,DASH:ENERGY,ROCKETEER:SKILL1,RANDALL_BOGGS:DODGE,LOCK_SHOCK_BARREL:FATIGUE	[boss]EDA_CLAWTHORNE:SHIELDS,ELIZABETH_SWANN:INVISIBLE,SHERE_KHAN:SKILL3,MICKEY_MOUSE:HEALING,DR_FACILIER:SKILL3_BUFF,IAN_LIGHTFOOT:BLIND
101	550	6	EMERALD_30	1760	ESPORTS_ARENA_1	SADNESS:SORROW,LITTLE_JOHN:DODGE,GADGET_HACKWRENCH:ENERGY_GAIN,DAVY_JONES:STUDY	SLINKY_DOG:SCARED,JOHN_SILVER:TANK,AUDREY_RAMIREZ:STUN,TIANA:LONGER_SHIELDS,JUMBA:PRECISE	[boss]SWEETUMS:HP,HADES:TANK,SLINKY_DOG:SCARED,MULAN:HEAL_ON_CRIT,LILO:SKILL3,DEMONA:SKILL3
102	555	6	SAPPHIRE	1775	ESPORTS_ARENA_1	HERCULES:CONTROL,AUDREY_RAMIREZ:STUN,MULAN:KNOCKBACK,SARAH_SANDERSON:DAMAGE	PRINCE_PHILLIP:SUPPORT,JACK_SKELLINGTON:DOT,RANDALL_BOGGS:DODGE,DUFF_KILLIGAN:TANKY,KING_LOUIE:BANANA	[boss]PRINCE_PHILLIP:SUPPORT,PEGASUS:DETERMINATION,MAX_GOOF:DAMAGE,LI_SHANG:SILENCE,FROZONE:TANKS,LUZ_NOCEDA:SKILL2_BUFF
103	560	6	SAPPHIRE_1	1790	ESPORTS_ARENA_1	LUISA_MADRIGAL:TENACITY_EVASION_REDUCED,FRED_FREDERICKSON:BLIND,MISS_PIGGY:DISABLE,NEGADUCK:TANKY	MR_INCREDIBLE:WEAK_ALLIES,JACK_SPARROW:NORMAL_DAMAGE,NEGADUCK:TANKY,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE,FEAR:DREAD	[boss]LUISA_MADRIGAL:EMPOWERED_BY_ALLIES,ANGER:DAMAGE_ROLE,ANNE_BOONCHUY:UTILITY,PETE:ANTI_REFLECT,HONEY_LEMON:BD_BUFF,RAFIKI:DISABLE
104	565	6	SAPPHIRE_2	1805	ESPORTS_ARENA_1	OLAF:ENERGY,JOHN_SILVER:TANK,ROSE:SKILL1_BUFF,WOODY:LASSO_EARLY	SWEDISH_CHEF:FATIGUE,COGSWORTH_AND_LUMIERE:SPEED,MISS_PIGGY:KNOCK_BACK,STITCH:BITE,SCAR:SPEED	[boss]SLINKY_DOG:SCARED,PEGASUS:SPEED,RAYA:BD_GAIN,PETER_PAN:SKILL1,AMITY_BLIGHT:DUELIST_BUFF,SUGA_MAMA:LIFESTEAL_SHIELD
