	ENEMY_LEVEL	ENEMY_STARS	ENEMY_RARITY	EXP_REWARD	ENVIRONMENT	STAGE_ONE	STAGE_TWO	STAGE_THREE
75	420	6	EMERALD_4	1370	ESPORTS_ARENA_5	GOOFY:BLIND,THE_UNDERMINER:SP,ZEUS:TENACITY_REDUC,SCROOGE_MCDUCK:PULL_STUN	BO_PEEP:ARMOR_DEBUFF,OLAF:ENERGY,JOHN_SILVER:TANK,NICK_WILDE:CHARM,PRINCESS_AURORA:REALITY_DECREASE	[boss]MAXIMUS:BUFF_REMOVAL,BOLT:BASIC_ATTACK,ANGER:DOT,LAUNCHPAD_MCQUACK:CONTROL,FROZONE:TANKS,MAD_HATTER:CHARMED
76	425	6	EMERALD_5	1385	ESPORTS_ARENA_5	QUASIMODO:SHATTER,GOOFY:BLIND,DAISY_DUCK:SCARE,LINGUINI_AND_REMY:SUPPORT	FELIX:ANGER,MERIDA:ICE,EVE:DISABLE_SPREAD,PETER_PAN:SKILL3,MAYOR_BELLWETHER:REFLECT	[boss]JOHN_SILVER:STUDY,ROCKETEER:SKILL1,WASABI:SKILL1,ANGEL:BERSERK,MR_BIG_AND_KOSLOV:SCARED_FROZEN,HUEY_DEWEY_LOUIE:BEAR_TRAP
77	430	6	EMERALD_6	1400	ESPORTS_ARENA_5	OOGIE_BOOGIE:SCARE,CARL:HEAL,DUKE_CABOOM:HEAL,KIM_POSSIBLE:STUDY	SWEDISH_CHEF:FATIGUE,HECTOR_BARBOSSA:SLOW,MISS_PIGGY:KNOCK_BACK,KERMIT:TANK,MIGUEL:HEAL	[boss]QUEEN_OF_HEARTS:STUN,JACK_SKELLINGTON:DUCK,JACK_SPARROW:HP,BUZZ:ATTACK_SPEED,KEVIN_FLYNN:SHIELD,KIDA:ENERGY
78	435	6	EMERALD_7	1415	ESPORTS_ARENA_5	FRED_FREDERICKSON:SKILL2,GOOFY:BLIND,JACK_SPARROW:NORMAL_DAMAGE,FLYNN_RIDER:CHARM	CARL:SILENCE,RALPH:HEALING,ROBIN_HOOD:CONTROL,DUKE_CABOOM:HEAL,HOPPER:STUN	[boss]DANTE:DETERMINED,HOPPER:KNOCKBACK,SHEGO:ENERGIZED,BUNSEN_AND_BEAKER:DIVERT,KUZCO:DAMAGE,URSULA:CONTROL
79	440	6	EMERALD_8	1430	ESPORTS_ARENA_5	SULLEY:TEAM_HEAL,GONZO:SPEED_COUNTER,NEGADUCK:WEAKNESS,MULAN:HEAL_ON_CRIT	JAKE_LONG:TANK,HADES:DOT,RANDALL_BOGGS:TRUE_DMG,RON_STOPPABLE:STUN,LOCK_SHOCK_BARREL:SCARE	[boss]SALLY:REALITY,SHEGO:ENERGIZED,HOPPER:KNOCKBACK,MUSHU:CRIT,KUZCO:DAMAGE,ROBIN_HOOD:CONTROL
80	445	6	EMERALD_9	1445	ESPORTS_ARENA_5	DANTE:TANK,RANDALL_BOGGS:DODGE,NEGADUCK:TANKY,MARY_SANDERSON:HEX	FRED_FREDERICKSON:BLIND,KING_LOUIE:SLOW,EVIL_QUEEN:STUN,MARY_SANDERSON:HEX,MINNIE_MOUSE:CHARM	[boss]CHEF_SKINNER:DAMAGE,KING_LOUIE:SLOW,RANDALL_BOGGS:TRUE_DMG,ZEUS:BETTER_SAP,PHIL:TANK,HOPPER:KNOCKBACK
81	450	6	EMERALD_10	1460	ESPORTS_ARENA_5	GONZO:SPEED_COUNTER,AGENT_P:STUN,BUNSEN_AND_BEAKER:SPEED,ESMERALDA:DJALI	HADES:TANK,AGENT_P:SKILL4_BUFF,MISS_PIGGY:KNOCK_BACK,BUZZ:SHIELD_ALLY,MANTICORE:DOT	[boss]DANTE:TANK,QUORRA:CRIT,AGENT_P:SKILL4_BUFF,HECTOR_BARBOSSA:SLOW,DR_DRAKKEN:REFLECT,MEGAVOLT:TANK_COUNTER
82	455	6	EMERALD_11	1475	ESPORTS_ARENA_5	EEYORE:SKILL4_BUFF,PETE:ANTI_REFLECT,EVIL_QUEEN:STUN,MANTICORE:DOT	EEYORE:SKILL4_BUFF,RANDALL_BOGGS:TRUE_DMG,HECTOR_BARBOSSA:STUDY,FOZZIE:SLOW,PHIL:DAMAGE	[boss]JAKE_LONG:HEAL,BALOO:HOT,SLINKY_DOG:SHIELD,MUSHU:BLIND,KRONK:INVINCIBLE,ROBIN_HOOD:CONTROL
83	460	6	EMERALD_12	1490	ESPORTS_ARENA_5	SLINKY_DOG:SCARED,OOGIE_BOOGIE:SCARE,GO_GO:SLOW,DR_DRAKKEN:SILENCE	GOOFY:BLIND,REX:SHIELD_COUNTER,BARLEY_LIGHTFOOT:SKILL1,MUSHU:CRIT,URSULA:ENERGY	[boss]BALOO:HOT,HERCULES:TANK,EEYORE:SKILL4_BUFF,MULAN:HEAL_ON_CRIT,KRONK:FROZEN,SHEGO:FANTASTIC
84	465	6	EMERALD_13	1505	ESPORTS_ARENA_5	DANTE:DETERMINED,MAUI:BITE,GO_GO:SLOW,SHAN_YU:SHIELD	MEILIN_LEE:SHIELDS,ROBIN_HOOD:CONTROL,KIM_POSSIBLE:SCARE,ELASTIGIRL:BACKLINE,LI_SHANG:SILENCE	[boss]HERCULES:CONTROL,MONKEY_FIST:SUPPORT,SIMBA_AND_NALA:ARMOR,MISS_PIGGY:KNOCK_BACK,TIMON_AND_PUMBAA:CONTROL,THE_MAYOR:SCARE
85	470	6	EMERALD_14	1520	ESPORTS_ARENA_5	EDA_CLAWTHORNE:RESILIENCE,HEIMLICH:CLEANSE,ROSE:COMBO,TRON:TANK	SALLY:REALITY,COGSWORTH_AND_LUMIERE:DOT,JACK_JACK:AOE_STUN,AUDREY_RAMIREZ:STUN,CRUELLA:DOT_BUFF	[boss]LADY_AND_TRAMP:ENDURANCE,DANTE:TANK,ROSE:COMBO,MONKEY_FIST:SUPPORT,EDA_CLAWTHORNE:RESILIENCE,CRUELLA:DOT_BUFF
86	475	6	EMERALD_15	1535	ESPORTS_ARENA_5	SULLEY:STUN_COUNTER,MIKE:STUNS,HOPPER:KNOCKBACK,MOTHER_GOTHEL:ENDURE	SHERIFF_OF_NOTTINGHAM:CHARM,MIKE:STUNS,PETER_PAN:SKILL3,HECTOR_BARBOSSA:STUDY,RANDALL_BOGGS:TRUE_DMG	[boss]GOOFY:BLIND,JAKE_LONG:TANK,EDA_CLAWTHORNE:RESILIENCE,PETER_PAN:SKILL3,KRONK:FROZEN,THE_UNDERMINER:SP
87	480	6	EMERALD_16	1550	ESPORTS_ARENA_5	HADES:DOT,BOLT:BASIC_ATTACK,SHERE_KHAN:SKILL3,BRUNO_MADRIGAL:CLEANSES	GOOFY:SHIELD,SHERIFF_OF_NOTTINGHAM:SAP,ROSE:COMBO,WOODY:LASSO_EARLY,JOY:ARMOR	[boss]DANTE:TANK,SADNESS:CRIT,SULLEY:TEAM_HEAL,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,WOODY:FAST_ENERGY,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE
88	485	6	EMERALD_17	1565	ESPORTS_ARENA_5	BO_PEEP:ARMOR_DEBUFF,BELLE:SPEED,MADAM_MIM:ENERGY,SHEGO:FANTASTIC	GONZO:SHIELD_BUFF,JOHN_SILVER:STUDY,NICK_WILDE:CHARM,SHEGO:FANTASTIC,LUCA_AND_ALBERTO:SHIELDS	[boss]QUEEN_OF_HEARTS:STUN,SWEDISH_CHEF:LOBSTER,MIKE:STUNS,JACK_SPARROW:HP,LUZ_NOCEDA:HEAL,RAYA:BD_GAIN
89	490	6	EMERALD_18	1580	ESPORTS_ARENA_5	WINNIE_THE_POOH:HUNNY,MISS_PIGGY:DISABLE,MANTICORE:CURSE,RANDALL_BOGGS:TRUE_DMG	EDA_CLAWTHORNE:RESILIENCE,GOOFY:SHIELD,DAISY_DUCK:SCARE,NICK_WILDE:SHIELD,LUZ_NOCEDA:HEAL	[boss]OOGIE_BOOGIE:POWER,PETER_PAN:SKILL1,BOLT:SKILL3,KERMIT:SAP,SARAH_SANDERSON:TANK,KUZCO:DAMAGE
90	495	6	EMERALD_19	1595	ESPORTS_ARENA_5	RATIGAN:CHARMED_ENEMIES_WEAK,MANTICORE:CURSE,PETER_PAN:SKILL3,HUEY_DEWEY_LOUIE:BEAR_TRAP	HADES:DOT,EMPEROR_ZURG:ENERGY_TO_ALLY,ROCKETEER:SKILL1,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,JESSIE:DODGE	[boss]PACHA:SUPPORT,DARKWING_DUCK:SHIELD,RAYA:ENDURE,DUCKY_AND_BUNNY:CONTROL,PHIL:TANK,KIM_POSSIBLE:SCARE
91	500	6	EMERALD_20	1610	ESPORTS_ARENA_5	JOHN_SILVER:TANK,HEIMLICH:WELL_FED_BUFF,MONKEY_FIST:SUPPORT,MILO_THATCH:STUDY	PRINCE_PHILLIP:TANK,JESSIE:DODGE,HAMM:TANK,DUFF_KILLIGAN:TANKY,LOCK_SHOCK_BARREL:FATIGUE	[boss]HEIMLICH:WELL_FED_BUFF,BO_PEEP:ARMOR_DEBUFF,JESSIE:DODGE,BUZZ:ATTACK_SPEED,STATLER_AND_WALDORF:SKILL2_BUFF,EMBER_LUMEN:HEAL
92	505	6	EMERALD_21	1625	ESPORTS_ARENA_5	HEIMLICH:WELL_FED_BUFF,EVE:TWO,PETE:ANTI_REFLECT,JAFAR:SKILL1	MUFASA:IMMUNITY,OOGIE_BOOGIE:POWER,EDA_CLAWTHORNE:RESILIENCE,PLEAKLEY:DOT,MCLEACH:SKILL2_BUFF	[boss]HADES:DOT,AUDREY_RAMIREZ:SHIELD,DEMONA:SKILL3,MISS_PIGGY:KNOCK_BACK,IAN_LIGHTFOOT:BLIND,FOZZIE:HEAL
93	510	6	EMERALD_22	1640	ESPORTS_ARENA_5	SHERIFF_OF_NOTTINGHAM:CHARM,DANTE:DETERMINED,DASH:ENERGY,MOTHER_GOTHEL:SCARE	JAKE_LONG:TANK,VINNY_SANTORINI:BLIND,SHERE_KHAN:SLOW,ROCKETEER:TRUE_DAMAGE,DAVY_JONES:CURSE	[boss]BARLEY_LIGHTFOOT:SKILL1,HEIMLICH:WELL_FED_BUFF,SHERE_KHAN:SLOW,DUFF_KILLIGAN:ENERGY,THE_MAYOR:SAP,KIM_POSSIBLE:STUDY
94	515	6	EMERALD_23	1655	ESPORTS_ARENA_5	BO_PEEP:ARMOR_DEBUFF,ELIZABETH_SWANN:HEALS,SCROOGE_MCDUCK:PULL_STUN,LUZ_NOCEDA:SKILL2_BUFF	BAYMAX:FREEZE,LUISA_MADRIGAL:EMPOWERED_BY_ALLIES,SCAR:SPEED,SHERE_KHAN:SKILL3,DONALD_DUCK:TRUE	[boss]REPTILLUS_MAXIMUS:DEFENCE_ALLIES,WINNIE_THE_POOH:HUNNY,FELIX:ANGER,COGSWORTH_AND_LUMIERE:SPEED,POWERLINE:DEBUFF_CLEAR,RANDALL_BOGGS:DODGE
95	520	6	EMERALD_24	1670	ESPORTS_ARENA_5	HADES:DOT,CALHOUN:SHIELDS,PEGASUS:DETERMINATION,SHEGO:FANTASTIC	EDA_CLAWTHORNE:SHIELDS,CLAWHAUSER:REALITY,HERCULES:CONTROL,ANNE_BOONCHUY:UTILITY,HUEY_DEWEY_LOUIE:TANK_COUNTER	[boss]WADE_RIPPLE:SHIELD,SWEDISH_CHEF:LOBSTER,MULAN:KNOCKBACK,VANELLOPE:BACKLINE,FROZONE:HEALS,SCAR:SPEED
96	525	6	EMERALD_25	1685	ESPORTS_ARENA_5	SLINKY_DOG:SHIELD,DUKE_CABOOM:CONTROL,QUORRA:CRIT,ANIMAL:CHARM_COUNTER	REPTILLUS_MAXIMUS:DEFENCE_HIMSELF,SHEGO:ENERGIZED,SHERE_KHAN:SLOW,PETER_PAN:SKILL1,JACK_SKELLINGTON:DUCK	[boss]SWEDISH_CHEF:FATIGUE,DANTE:TANK,HADES:DOT,RANDALL_BOGGS:TRUE_DMG,DR_DOOFENSHMIRTZ:SKILL2_BUFF,AGENT_P:SKILL4_BUFF
97	530	6	EMERALD_26	1700	ESPORTS_ARENA_5	REPTILLUS_MAXIMUS:DEFENCE_HIMSELF,THE_UNDERMINER:SP,CHICKEN_LITTLE:BASIC_MODIFIER,TRON:ENERGY	SWEDISH_CHEF:FATIGUE,ISABELA_MADRIGAL:DOT_WEAKEN,PEGASUS:DETERMINATION,ROBIN_HOOD:STEAL,WASABI:SKILL1	[boss]CHIEF_BOGO:CHARGE,SULLEY:TEAM_HEAL,ELASTIGIRL:DEBUFF,JESSIE:JUMP_EARLY,SUGA_MAMA:LIFESTEAL_SHIELD,HUEY_DEWEY_LOUIE:TANK_COUNTER
98	535	6	EMERALD_27	1715	ESPORTS_ARENA_5	LUISA_MADRIGAL:EMPOWERED_BY_ALLIES,WADE_RIPPLE:SHIELD,ROCKETEER:TRUE_DAMAGE,ANNE_BOONCHUY:UTILITY	GERALD_MARLIN_NEMO:ARMOR,ROCKETEER:TRUE_DAMAGE,BUNSEN_AND_BEAKER:SPEED,FRANNY_ROBINSON:RETAIN_DEBUFF,TRON:TANK	[boss]PHINEAS:INVENTION_COUNTER_DAMAGE,SADNESS:CRIT,HADES:DOT,RANDALL_BOGGS:TRUE_DMG,MAD_HATTER:SPEED,JESSIE:DODGE
99	540	6	EMERALD_28	1730	ESPORTS_ARENA_5	EDA_CLAWTHORNE:SHIELDS,STITCH:SLOW,WASABI:ENERGY,LADY_AND_TRAMP:ENDURANCE	SLINKY_DOG:SCARED,FRED_FREDERICKSON:SKILL2,DAISY_DUCK:SCARE,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,LUCA_AND_ALBERTO:SHIELDS	[boss]GERALD_MARLIN_NEMO:ARMOR,TIGGER:KNOCKBACK,PLEAKLEY:FREEZE,BOLT:BASIC_ATTACK,HONEY_LEMON:SLOW,AGENT_P:SKILL4_BUFF
100	545	6	EMERALD_29	1745	ESPORTS_ARENA_5	OOGIE_BOOGIE:POWER,GONZO:SHIELD_BUFF,RAYA:BD_GAIN,BOWLER_HAT_GUY:DAMAGE	HEIMLICH:WELL_FED_BUFF,SHANK:ENERGY,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,PETER_PAN:SKILL3,HANK_AND_DORY:HARDY	[boss]GONZO:SHIELD_BUFF,PHINEAS:INVENTION_COUNTER_CHARM,CALHOUN:SHIELDS,TIGGER:KNOCKBACK,RAPUNZEL:SHIELD_COUNTER,RANDALL_BOGGS:DODGE
101	550	6	EMERALD_30	1760	ESPORTS_ARENA_5	REX:DPS_SYNERGY,KING_LOUIE:BANANA,RANDALL_BOGGS:TRUE_DMG,MCLEACH:SKILL2_BUFF	REX:SHIELD_COUNTER,SWEETUMS:HP,JACK_SKELLINGTON:DOT,GADGET_HACKWRENCH:ENERGY_GAIN,BRUNO_MADRIGAL:SAP	[boss]OOGIE_BOOGIE:POWER,SHERIFF_OF_NOTTINGHAM:SAP,DEMONA:SCARE,SHAN_YU:STUDY,THE_HORNED_KING:SCARE,THOMAS_O_MALLEY:ALLY_DMG_RED
102	555	6	SAPPHIRE	1775	ESPORTS_ARENA_5	PACHA:TANK,DUFF_KILLIGAN:TANKY,VANELLOPE:SLOW,VIOLET:STUN	MEILIN_LEE:SHIELDS,ROBIN_HOOD:STEAL,STITCH:BITE,WASABI:SKILL1,DR_FACILIER:SKILL1_BUFF	[boss]EMBARRASSMENT:REFLECT,MUSHU:CRIT,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,BOLT:BASIC_ATTACK,DUCHESS:MOMENTUM_OVER_TIME,DASH:SHIELD_COUNTER
103	560	6	SAPPHIRE_1	1790	ESPORTS_ARENA_5	RATIGAN:CHARMED_ENEMIES_WEAK,BUZZ:SHIELD_ALLY,ERNESTO_DE_LA_CRUZ:ALLY_KO_BUFF,EMBER_LUMEN:HEAL	FRED_FREDERICKSON:SKILL2,HEIMLICH:WELL_FED_BUFF,HAMM:SAP,COGSWORTH_AND_LUMIERE:SPEED,HIRO:SUMMON	[boss]MUFASA:AURA_ENHANCE_BEFORE_KO,CARL:HEAL,PHINEAS:INVENTION_COUNTER_CHARM,MIKE:FANTASTIC_DAMAGE,MILO_THATCH:RESIST,NEGADUCK:TANKY
104	565	6	SAPPHIRE_2	1805	ESPORTS_ARENA_5	EMBARRASSMENT:REFLECT,MEILIN_LEE:SHIELDS,VANELLOPE:SLOW,CRUELLA:DOT_BUFF	PRINCE_PHILLIP:SUPPORT,MIKE:FANTASTIC_DAMAGE,SHEGO:FANTASTIC,ANGER:DOT,HOPPER:KNOCKBACK	[boss]EMBARRASSMENT:REFLECT,SCROOGE_MCDUCK:PULL_STUN,HEADLESS_HORSEMAN:REVIVE_KO_BUFF,JESSIE:DODGE,DR_DRAKKEN:REFLECT,ELIZABETH_SWANN:INVISIBLE
